"","o3","co","no","no2","tc","rh","ws","cos_wd","sin_wd","cos_gwd","sin_gwd","time"
"72",24.8508124076809,1.15830860534125,24.7802037845706,30.9839883551674,22.4271284271284,76.2705382436261,1.51271186440678,-0.402611302411452,-0.915371039071345,-0.996804134782191,-0.0798843969816813,2009-12-01
"73",21.7371273712737,1.58064952638701,33.1068493150685,32.6013698630137,23.2621067031464,79.0297699594046,1.18256756756757,0.921387190832415,-0.388645911556974,-0.94729342596886,-0.320367234773128,2010-01-01
"74",27.1607142857143,1.18028846153846,41.0132827324478,41.3320683111954,24.5203675344564,69.4166666666667,1.25658093797277,0.675814050968317,-0.737072159638249,-0.991522231812261,-0.129937153355122,2010-02-01
"75",19.6718528995757,1.08171428571429,46.93543758967,48.9928263988522,22.9036834924966,71.7981029810298,1.32648648648649,0.0960100898445172,-0.995380360790812,-0.999531427533537,0.0306092367230928,2010-03-01
"76",17.6381093057607,1.02762186115214,48.0443786982249,45.6272189349112,20.8344632768362,72.638928067701,1.26596343178622,-0.072694694643841,-0.997354240664088,-0.942037688335981,0.335507069604505,2010-04-01
"77",15.6529745042493,1.15869872701556,60.6091298145506,48.7218259629101,18.7792682926829,70.6287262872629,1.13680649526387,0.574504688987269,-0.81850129036651,-0.999783542812489,0.0208054685433242,2010-05-01
"78",16.8093158660844,1.47755102040816,100.067771084337,55.3960843373494,16.681958041958,68.4385474860335,1.13685674547983,0.416536801205593,-0.909118855398683,-0.90574274524559,0.423827888930144,2010-06-01
"79",17.1137640449438,1.24488078541374,84.6816269284712,53.8877980364656,18.4134408602151,69.7540322580645,1.15927419354839,0.419085769089962,-0.907946649394266,-0.927710203577693,0.373301189628209,2010-07-01
"80",31.215859030837,1.3552217453505,95.6076794657763,81.2053422370618,17.3609986504723,62.7816711590296,1.40228802153432,0.048605760885223,-0.998818041491426,-0.957958066788334,0.286908247136883,2010-08-01
"81",31.3639455782313,1.07732558139535,58.1114369501466,69.5117302052786,19.590303030303,64.5723793677205,1.49041666666667,0.0307808060899949,-0.999526158725448,-0.977035245282447,0.213077754530755,2010-09-01
